,sentence,word,label,start,end,sure
1706,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",go,Behavioral,21,23,False
1707,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",go,Behavioral,87,89,False
1708,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",OPEN,Behavioral,38,42,False
1709,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",OPEN,Behavioral,52,56,False
1710,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",OPEN,Behavioral,90,94,False
1711,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",SHUT,Behavioral,47,51,False
1712,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",SHUT,Behavioral,61,65,False
1713,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",SHUT,Behavioral,99,103,False
1718,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",people,Biological Kind,122,128,False
1719,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",people,Biological Kind,182,188,False
1721,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",town,Social Kind/Role,113,117,False
1722,"The doors on the bus go open and shut OPEN and SHUT OPEN and SHUT The doors on the bus go OPEN and SHUT All over town The people on the bus step out and in OUT and IN OUT and IN The people on the bus step out and in All over town The driver on the bus says, ""Move on back!",town,Social Kind/Role,225,229,False
1724,Ostrich was going to tell a story in the story corner.,story,Artifacts,28,33,False
1725,Ostrich was going to tell a story in the story corner.,story,Artifacts,41,46,False
1740,"The camel has a short, woolly coat to insulate against the desert sun's heat; nostril flaps and double rows of long eyelashes to keep out blowing sand; broad, padded feet to make walking on sand easier; and the ability to eo for several months without drinking water The camel's hump is not used for water storage but holds fat, which acts as a source of energy when food is unavailable.",camel,Biological Kind,4,9,False
1741,"The camel has a short, woolly coat to insulate against the desert sun's heat; nostril flaps and double rows of long eyelashes to keep out blowing sand; broad, padded feet to make walking on sand easier; and the ability to eo for several months without drinking water The camel's hump is not used for water storage but holds fat, which acts as a source of energy when food is unavailable.",camel,Biological Kind,271,276,False
1751,"The camel has a short, woolly coat to insulate against the desert sun's heat; nostril flaps and double rows of long eyelashes to keep out blowing sand; broad, padded feet to make walking on sand easier; and the ability to eo for several months without drinking water The camel's hump is not used for water storage but holds fat, which acts as a source of energy when food is unavailable.",water,Non-Living Kind,261,266,False
1752,"The camel has a short, woolly coat to insulate against the desert sun's heat; nostril flaps and double rows of long eyelashes to keep out blowing sand; broad, padded feet to make walking on sand easier; and the ability to eo for several months without drinking water The camel's hump is not used for water storage but holds fat, which acts as a source of energy when food is unavailable.",water,Non-Living Kind,300,305,False
1754,"The camel has a short, woolly coat to insulate against the desert sun's heat; nostril flaps and double rows of long eyelashes to keep out blowing sand; broad, padded feet to make walking on sand easier; and the ability to eo for several months without drinking water The camel's hump is not used for water storage but holds fat, which acts as a source of energy when food is unavailable.",sand,Non-Living Kind,146,150,False
1755,"The camel has a short, woolly coat to insulate against the desert sun's heat; nostril flaps and double rows of long eyelashes to keep out blowing sand; broad, padded feet to make walking on sand easier; and the ability to eo for several months without drinking water The camel's hump is not used for water storage but holds fat, which acts as a source of energy when food is unavailable.",sand,Non-Living Kind,190,194,False
1767,THEY WERE SITTIN'THEY WERE SITTIN'IN THE STRAWBERRY SWING.,SITTIN,Behavioral,10,16,False
1768,THEY WERE SITTIN'THEY WERE SITTIN'IN THE STRAWBERRY SWING.,SITTIN,Behavioral,27,33,False
1769,THEY WERE SITTIN'THEY WERE SITTIN'IN THE STRAWBERRY SWING.,THEY,Biological Kind,0,4,False
1770,THEY WERE SITTIN'THEY WERE SITTIN'IN THE STRAWBERRY SWING.,THEY,Biological Kind,17,21,False
1790,"But the Bell-wether looked foolish enough now, and did nothing but shake his head slowly and ring his bell, which seemed to say quite clearly, “You are lost, you are lost!”When Little Bo-Peep awoke she found her sheep gone, and hardly knowing what she did, she walked on and on, far into the wood.",did,Behavioral,51,54,False
1791,"But the Bell-wether looked foolish enough now, and did nothing but shake his head slowly and ring his bell, which seemed to say quite clearly, “You are lost, you are lost!”When Little Bo-Peep awoke she found her sheep gone, and hardly knowing what she did, she walked on and on, far into the wood.",did,Behavioral,252,255,False
1792,"But the Bell-wether looked foolish enough now, and did nothing but shake his head slowly and ring his bell, which seemed to say quite clearly, “You are lost, you are lost!”When Little Bo-Peep awoke she found her sheep gone, and hardly knowing what she did, she walked on and on, far into the wood.",lost,Behavioral,152,156,False
1793,"But the Bell-wether looked foolish enough now, and did nothing but shake his head slowly and ring his bell, which seemed to say quite clearly, “You are lost, you are lost!”When Little Bo-Peep awoke she found her sheep gone, and hardly knowing what she did, she walked on and on, far into the wood.",lost,Behavioral,166,170,False
1800,"But the Bell-wether looked foolish enough now, and did nothing but shake his head slowly and ring his bell, which seemed to say quite clearly, “You are lost, you are lost!”When Little Bo-Peep awoke she found her sheep gone, and hardly knowing what she did, she walked on and on, far into the wood.",she,Biological Kind,198,201,False
1801,"But the Bell-wether looked foolish enough now, and did nothing but shake his head slowly and ring his bell, which seemed to say quite clearly, “You are lost, you are lost!”When Little Bo-Peep awoke she found her sheep gone, and hardly knowing what she did, she walked on and on, far into the wood.",she,Biological Kind,212,215,False
1802,"But the Bell-wether looked foolish enough now, and did nothing but shake his head slowly and ring his bell, which seemed to say quite clearly, “You are lost, you are lost!”When Little Bo-Peep awoke she found her sheep gone, and hardly knowing what she did, she walked on and on, far into the wood.",she,Biological Kind,248,251,False
1803,"But the Bell-wether looked foolish enough now, and did nothing but shake his head slowly and ring his bell, which seemed to say quite clearly, “You are lost, you are lost!”When Little Bo-Peep awoke she found her sheep gone, and hardly knowing what she did, she walked on and on, far into the wood.",she,Biological Kind,257,260,False
1808,"But the Bell-wether looked foolish enough now, and did nothing but shake his head slowly and ring his bell, which seemed to say quite clearly, “You are lost, you are lost!”When Little Bo-Peep awoke she found her sheep gone, and hardly knowing what she did, she walked on and on, far into the wood.",her,Biological Kind,208,211,False
1843,"""So if your cookie only has a few chocolate chips, you shouldn't throw a fit?""",you,Biological Kind,51,54,False
1845,"And, for your information, you Lorax, I'm figgering on biggering and biggering and biggering and biggering, turning more Truffula Trees into Thneeds which everyone, everyone, everyone needs!""",biggering,Behavioral,55,64,False
1846,"And, for your information, you Lorax, I'm figgering on biggering and biggering and biggering and biggering, turning more Truffula Trees into Thneeds which everyone, everyone, everyone needs!""",biggering,Behavioral,69,78,False
1847,"And, for your information, you Lorax, I'm figgering on biggering and biggering and biggering and biggering, turning more Truffula Trees into Thneeds which everyone, everyone, everyone needs!""",biggering,Behavioral,83,92,False
1848,"And, for your information, you Lorax, I'm figgering on biggering and biggering and biggering and biggering, turning more Truffula Trees into Thneeds which everyone, everyone, everyone needs!""",biggering,Behavioral,97,106,False
1851,"And, for your information, you Lorax, I'm figgering on biggering and biggering and biggering and biggering, turning more Truffula Trees into Thneeds which everyone, everyone, everyone needs!""",everyone,Biological Kind,155,163,False
1852,"And, for your information, you Lorax, I'm figgering on biggering and biggering and biggering and biggering, turning more Truffula Trees into Thneeds which everyone, everyone, everyone needs!""",everyone,Biological Kind,165,173,False
1853,"And, for your information, you Lorax, I'm figgering on biggering and biggering and biggering and biggering, turning more Truffula Trees into Thneeds which everyone, everyone, everyone needs!""",everyone,Biological Kind,175,183,False
1855,"And, for your information, you Lorax, I'm figgering on biggering and biggering and biggering and biggering, turning more Truffula Trees into Thneeds which everyone, everyone, everyone needs!""",you,Biological Kind,27,30,False
1860,"And, for your information, you Lorax, I'm figgering on biggering and biggering and biggering and biggering, turning more Truffula Trees into Thneeds which everyone, everyone, everyone needs!""",needs,Mental State,184,189,False
1921,"Then they said that they were only telling a few other letters, so they asked him to keep it a secret.",they,Anthropomorphized,5,9,False
1922,"Then they said that they were only telling a few other letters, so they asked him to keep it a secret.",they,Anthropomorphized,20,24,False
1923,"Then they said that they were only telling a few other letters, so they asked him to keep it a secret.",they,Anthropomorphized,67,71,False
1928,"Though Raven had danced solo roles, one of the company’s ballet mistresses told Raven that a black dancer would never do Swan Lake in the Ballet Russe.",Raven,Biological Kind,7,12,False
1929,"Though Raven had danced solo roles, one of the company’s ballet mistresses told Raven that a black dancer would never do Swan Lake in the Ballet Russe.",Raven,Biological Kind,80,85,False
1951,"“Ah!” said the Prince, “you’re none of you worth a straw; you can’t wash. Why there, outside, sits a beggar lassie, I’ll be bound she knows how to wash better than the whole lot of you.",wash,Behavioral,68,72,False
1952,"“Ah!” said the Prince, “you’re none of you worth a straw; you can’t wash. Why there, outside, sits a beggar lassie, I’ll be bound she knows how to wash better than the whole lot of you.",wash,Behavioral,147,151,False
1954,"“Ah!” said the Prince, “you’re none of you worth a straw; you can’t wash. Why there, outside, sits a beggar lassie, I’ll be bound she knows how to wash better than the whole lot of you.",you,Biological Kind,24,27,False
1955,"“Ah!” said the Prince, “you’re none of you worth a straw; you can’t wash. Why there, outside, sits a beggar lassie, I’ll be bound she knows how to wash better than the whole lot of you.",you,Biological Kind,39,42,False
1956,"“Ah!” said the Prince, “you’re none of you worth a straw; you can’t wash. Why there, outside, sits a beggar lassie, I’ll be bound she knows how to wash better than the whole lot of you.",you,Biological Kind,58,61,False
1957,"“Ah!” said the Prince, “you’re none of you worth a straw; you can’t wash. Why there, outside, sits a beggar lassie, I’ll be bound she knows how to wash better than the whole lot of you.",you,Biological Kind,181,184,False
1990,"One evening, Ella was over at Poppy's house watching TV Ella wasn't getting much sleep Everything was going great until .",Ella,Biological Kind,13,17,False
1991,"One evening, Ella was over at Poppy's house watching TV Ella wasn't getting much sleep Everything was going great until .",Ella,Biological Kind,56,60,False
2002,"""You must do something to make the world more beautiful,"" said her grandfather.",her,Biological Kind,63,66,False
2020,"All the time she kept putting on her things for her, and the grandmother seemed to get quite in the notion, and she laughed a little, and they thought she was going to enjoy it as much as anybody; they really did, because they were all very tender of her, and they wouldn't have scared her for anything, and everybody kept cheering her up and telling her how much they knew she would like it, till they got her to the pump.",kept,Behavioral,17,21,False
2021,"All the time she kept putting on her things for her, and the grandmother seemed to get quite in the notion, and she laughed a little, and they thought she was going to enjoy it as much as anybody; they really did, because they were all very tender of her, and they wouldn't have scared her for anything, and everybody kept cheering her up and telling her how much they knew she would like it, till they got her to the pump.",kept,Behavioral,318,322,False
2026,"All the time she kept putting on her things for her, and the grandmother seemed to get quite in the notion, and she laughed a little, and they thought she was going to enjoy it as much as anybody; they really did, because they were all very tender of her, and they wouldn't have scared her for anything, and everybody kept cheering her up and telling her how much they knew she would like it, till they got her to the pump.",they,Biological Kind,138,142,False
2027,"All the time she kept putting on her things for her, and the grandmother seemed to get quite in the notion, and she laughed a little, and they thought she was going to enjoy it as much as anybody; they really did, because they were all very tender of her, and they wouldn't have scared her for anything, and everybody kept cheering her up and telling her how much they knew she would like it, till they got her to the pump.",they,Biological Kind,197,201,False
2028,"All the time she kept putting on her things for her, and the grandmother seemed to get quite in the notion, and she laughed a little, and they thought she was going to enjoy it as much as anybody; they really did, because they were all very tender of her, and they wouldn't have scared her for anything, and everybody kept cheering her up and telling her how much they knew she would like it, till they got her to the pump.",they,Biological Kind,222,226,False
2029,"All the time she kept putting on her things for her, and the grandmother seemed to get quite in the notion, and she laughed a little, and they thought she was going to enjoy it as much as anybody; they really did, because they were all very tender of her, and they wouldn't have scared her for anything, and everybody kept cheering her up and telling her how much they knew she would like it, till they got her to the pump.",they,Biological Kind,260,264,False
